nose_x,nose_y,nose_z,nose_vis,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_vis,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_vis,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_vis,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_vis,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_vis,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_vis,left_hip_x,left_hip_y,left_hip_z,left_hip_vis,right_hip_x,right_hip_y,right_hip_z,right_hip_vis,left_knee_x,left_knee_y,left_knee_z,left_knee_vis,right_knee_x,right_knee_y,right_knee_z,right_knee_vis,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_vis,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_vis,label,exercise
0.43086347,0.3607202,-0.6448377,0.999968,0.60971034,0.59375435,-0.13700327,0.9997053,0.27188185,0.5954486,-0.11770563,0.99967045,0.66502726,0.9471973,-0.49884304,0.84244543,0.18672349,0.95311946,-0.5722534,0.90029544,0.6246833,0.7593676,-1.0720628,0.9690944,0.2700876,0.7492401,-1.3357793,0.9769531,0.5693722,1.2627579,-0.016912218,0.033076786,0.32870662,1.2739451,0.02069468,0.025161482,0.56210047,1.7929002,0.007647635,0.0011825506,0.32119936,1.8013644,0.041568767,0.0005069172,0.5640656,2.2742877,0.42918944,9.7661316e-05,0.33684075,2.265056,0.29251972,8.137253e-06,incorrect,bicep_curl
0.43042094,0.36076185,-0.6434717,0.99997026,0.6108798,0.5961928,-0.13713907,0.99971765,0.27233148,0.5954712,-0.11441864,0.99968,0.66916317,0.9483261,-0.50159013,0.8464638,0.18291765,0.95072395,-0.5653034,0.899965,0.62612355,0.7595629,-1.0673487,0.9714303,0.25535756,0.7621225,-1.3285466,0.9759194,0.5691508,1.2647594,-0.016789539,0.03285388,0.3278343,1.2739751,0.020624025,0.024981413,0.55747193,1.7989825,0.007539482,0.0011946652,0.31517997,1.8019308,0.008729118,0.00050928956,0.55536735,2.2815173,0.41102892,9.685282e-05,0.32596773,2.2666924,0.22889502,7.988308e-06,incorrect,bicep_curl
0.42992058,0.36053085,-0.64553136,0.999972,0.6113092,0.5986882,-0.14207354,0.99972075,0.2731482,0.5955411,-0.1153826,0.999666,0.672004,0.9497301,-0.5271586,0.84911114,0.18298657,0.9414707,-0.56659794,0.8934091,0.6264066,0.7622976,-1.0862981,0.97353834,0.24903648,0.7635889,-1.3307931,0.97040707,0.5689555,1.2746624,-0.016915875,0.032945618,0.32753247,1.2762408,0.020781964,0.02488861,0.5544738,1.8128798,0.014006199,0.0012755299,0.3112462,1.8054957,0.008756844,0.00053410616,0.55122524,2.2941663,0.41464907,9.929031e-05,0.3213578,2.2718318,0.23811047,8.247077e-06,incorrect,bicep_curl
0.42992216,0.3605236,-0.66081935,0.99997336,0.61190414,0.6028779,-0.14805724,0.9997208,0.27349296,0.5965559,-0.11620953,0.99965984,0.6749924,0.95301545,-0.5541241,0.85210913,0.18106899,0.94100827,-0.6072027,0.89295554,0.6264678,0.7657061,-1.1183116,0.9755274,0.24931452,0.76098275,-1.383701,0.9699374,0.5689644,1.2823274,-0.019204415,0.031918183,0.32624763,1.2792485,0.023222325,0.024084954,0.5540656,1.8281072,0.015894117,0.0012468566,0.30895427,1.815384,0.026488706,0.00052252033,0.5504621,2.3110797,0.44120112,9.578705e-05,0.31910148,2.2851741,0.2884876,8.001153e-06,incorrect,bicep_curl
0.4300334,0.36053532,-0.62092,0.99997336,0.61202943,0.6067088,-0.13510236,0.9997205,0.2741837,0.59766465,-0.11351236,0.99966633,0.6757544,0.9094798,-0.53968203,0.851916,0.17900954,0.90203255,-0.6084572,0.8969213,0.63393354,0.7756475,-1.1065663,0.9756161,0.25015286,0.7593797,-1.3734877,0.96787184,0.57040703,1.2814745,-0.019610118,0.036868494,0.3301598,1.278162,0.023541065,0.028660603,0.55791247,1.824738,0.015734063,0.0014524888,0.3149354,1.8140223,0.059969943,0.0006472366,0.5560126,2.3105323,0.4416949,0.0001046059,0.3302928,2.2847579,0.34847826,9.416151e-06,incorrect,bicep_curl
0.43003717,0.36056572,-0.62179095,0.9999723,0.6127821,0.61161864,-0.13322894,0.9997121,0.27401063,0.59857446,-0.11797048,0.9996626,0.67828953,0.90920645,-0.5405787,0.8513123,0.17574307,0.8974694,-0.65202755,0.8998448,0.6428913,0.788956,-1.1661718,0.97561365,0.2508244,0.7593656,-1.4547765,0.9670522,0.57108396,1.2808491,-0.019608986,0.037694167,0.33073348,1.2769711,0.023536522,0.029714976,0.5596852,1.8229712,0.0041317055,0.0015406971,0.31661513,1.8117691,0.058477513,0.0007053598,0.55832505,2.3100808,0.41442218,0.00010745436,0.33323556,2.284753,0.34625447,1.0360433e-05,incorrect,bicep_curl
0.42990988,0.3604665,-0.62042606,0.9999699,0.6130527,0.6147588,-0.121814765,0.9997031,0.27401227,0.6011261,-0.11649902,0.99965554,0.6803667,0.89921224,-0.48697048,0.8453319,0.17522793,0.88901234,-0.6384839,0.9012556,0.6497191,0.80204254,-1.1153015,0.9725755,0.25097921,0.7609302,-1.4201748,0.9641938,0.5716713,1.2801436,-0.020062909,0.036777325,0.33087474,1.276444,0.023936575,0.029283522,0.5611719,1.8228081,-0.004004954,0.001629621,0.31835634,1.8117715,0.05776907,0.00075761596,0.56013215,2.311571,0.40400654,0.00011239391,0.33560982,2.2882037,0.34106117,1.1204089e-05,incorrect,bicep_curl
0.4300324,0.36034298,-0.62762606,0.9999717,0.6176282,0.61606705,-0.14844155,0.9996986,0.2740627,0.6015425,-0.13328955,0.9996498,0.68153155,0.9083773,-0.49052382,0.83052546,0.1753208,0.8945056,-0.48745212,0.8760647,0.64884293,0.8012456,-1.0781043,0.9719457,0.22247727,0.91491884,-1.1487666,0.93241173,0.57271075,1.2796559,-0.021541443,0.033883475,0.3306548,1.2762319,0.025605243,0.0269133,0.56101286,1.8248942,-0.012030706,0.0015457749,0.31801525,1.8148614,0.033265296,0.0007094892,0.56021154,2.321465,0.3910388,0.000106119965,0.3326323,2.2975664,0.279384,1.0484365e-05,incorrect,bicep_curl
0.43057498,0.36027345,-0.62550145,0.9999722,0.6178994,0.6163891,-0.147819,0.9996957,0.2740404,0.6029661,-0.12360211,0.9996356,0.6813587,0.9111133,-0.49310073,0.8279767,0.17549351,0.89699537,-0.52013695,0.8746399,0.6480355,0.79966843,-1.0784458,0.9719387,0.22594306,0.91117406,-1.2275034,0.93170816,0.573094,1.2787716,-0.022143224,0.032706156,0.33219773,1.2759167,0.026216656,0.025929628,0.5612463,1.8231784,-0.03049317,0.0015322617,0.31807166,1.8126487,-0.0134345535,0.0007014524,0.55986017,2.3212695,0.35392454,0.00010072883,0.33181772,2.2956977,0.18401581,1.02399035e-05,incorrect,bicep_curl
0.43068713,0.36047918,-0.6443035,0.99997294,0.6178575,0.6160428,-0.15112051,0.9996923,0.27259684,0.60395813,-0.12405366,0.9996339,0.6810491,0.91255295,-0.50430024,0.82578194,0.17512202,0.90996933,-0.5366176,0.876843,0.64770234,0.7935239,-1.0821749,0.97307074,0.22883585,0.8461583,-1.2940751,0.9355902,0.57236326,1.2776817,-0.022835892,0.031075688,0.33209378,1.2755092,0.026903454,0.024619963,0.56086206,1.8227426,-0.03355334,0.0014720752,0.31779587,1.8120724,-0.016123045,0.00067344337,0.5596621,2.3209686,0.36557475,9.490314e-05,0.33194926,2.2949536,0.20257035,9.704863e-06,incorrect,bicep_curl
0.43095484,0.36047873,-0.6650463,0.99997234,0.61677414,0.59580415,-0.15663594,0.9997072,0.27277052,0.5972866,-0.13073969,0.99965405,0.6785909,0.9149734,-0.5463344,0.83563817,0.18107821,0.9211176,-0.58570147,0.8848163,0.6468917,0.77398866,-1.1883409,0.9752418,0.23712273,0.7600831,-1.3747523,0.9415074,0.5737096,1.2599555,-0.021143675,0.03310732,0.33257648,1.2649255,0.025061712,0.026814148,0.56576324,1.7877957,-0.020136837,0.0014311938,0.3199142,1.7816148,-0.021540014,0.00066512945,0.56546754,2.2732606,0.37693864,9.265157e-05,0.33291793,2.253704,0.21084559,9.7393895e-06,incorrect,bicep_curl
0.43119615,0.36041206,-0.66403306,0.9999735,0.6159116,0.5893234,-0.15500021,0.99972355,0.2728383,0.59317577,-0.12775737,0.9996736,0.67601305,0.92480886,-0.54074097,0.84321076,0.18189535,0.9341677,-0.5878188,0.8913082,0.64262927,0.7633599,-1.1548264,0.97717226,0.24214642,0.7338238,-1.3661468,0.94660276,0.57418466,1.2579914,-0.020753179,0.035468843,0.3326709,1.264478,0.024678204,0.029107753,0.5682435,1.7835352,0.0066499016,0.0014168991,0.3217184,1.7819966,-0.0066036074,0.00066672795,0.570333,2.2661319,0.43290538,9.194708e-05,0.33627224,2.2504997,0.24531856,9.704144e-06,incorrect,bicep_curl
0.4313485,0.36054367,-0.663463,0.9999738,0.6131395,0.5865409,-0.15547067,0.9997307,0.27283242,0.5910036,-0.12779897,0.999688,0.6739362,0.925005,-0.53736436,0.8469897,0.1818457,0.93800086,-0.59085965,0.8964998,0.63988763,0.75361675,-1.1443003,0.97877026,0.2445322,0.72831017,-1.3642437,0.9512199,0.5740756,1.2566704,-0.020919716,0.03528923,0.3325084,1.2642998,0.024845025,0.029132046,0.56987584,1.7840585,0.006362521,0.0013625835,0.32358178,1.7829101,-0.0044690897,0.00064402324,0.5743263,2.2671783,0.42902532,8.846845e-05,0.3396243,2.2506974,0.24550493,9.34833e-06,incorrect,bicep_curl
0.4312378,0.36040944,-0.66193163,0.99997276,0.6114838,0.5810634,-0.15520921,0.9997343,0.27291003,0.5893862,-0.12775536,0.9997028,0.671921,0.91373414,-0.535081,0.852403,0.18462132,0.93766,-0.59069735,0.9029661,0.6383021,0.7521992,-1.1340815,0.9798759,0.24795298,0.72505784,-1.3686874,0.9555387,0.57397103,1.247513,-0.020164633,0.039221857,0.3327369,1.2576177,0.02398711,0.03325214,0.5719785,1.7673417,0.0069925906,0.001361772,0.32602552,1.7684157,-0.0036090675,0.0006656141,0.57839954,2.2500386,0.4269913,8.6818254e-05,0.34405714,2.2349288,0.2447217,9.707708e-06,incorrect,bicep_curl
0.43127346,0.3607541,-0.6697315,0.9999723,0.6110115,0.5786458,-0.16675574,0.9997441,0.27288318,0.5869106,-0.13220654,0.99971634,0.67332065,0.9142768,-0.5470077,0.8549301,0.18847159,0.94366235,-0.5963041,0.9062244,0.63730836,0.7499155,-1.1380252,0.980905,0.24972042,0.72278076,-1.3790586,0.959234,0.57437843,1.2465798,-0.020987589,0.03885148,0.33273235,1.2571347,0.024865113,0.033310294,0.574249,1.7693449,0.024403805,0.0013161985,0.32864752,1.7712489,0.018209646,0.0006497929,0.5814251,2.2519681,0.48420358,8.315692e-05,0.34703413,2.2384431,0.3069594,9.3055005e-06,incorrect,bicep_curl
0.4315857,0.3619706,-0.66841114,0.9999725,0.6105151,0.5775861,-0.16535926,0.9997544,0.27298266,0.5830087,-0.13230002,0.999732,0.6740014,0.9182175,-0.5494245,0.85807973,0.18912457,0.94314796,-0.5995601,0.9097128,0.6367687,0.7456676,-1.1400548,0.9819791,0.25017625,0.7197773,-1.3833112,0.96253717,0.5737717,1.2444862,-0.022028975,0.038786575,0.33194897,1.2536793,0.02590023,0.03376258,0.57413214,1.7684861,0.025993418,0.0013017062,0.32888785,1.7711748,0.044572428,0.0006487258,0.58096325,2.2507868,0.4748652,8.41993e-05,0.3469017,2.2390695,0.34334177,9.278192e-06,incorrect,bicep_curl
0.43159556,0.36231318,-0.67144185,0.9999739,0.6110089,0.57855254,-0.16455881,0.9997664,0.27325007,0.58191216,-0.13222286,0.9997453,0.675636,0.93990606,-0.55025613,0.8644948,0.18956718,0.9473451,-0.59868103,0.9128221,0.63402,0.7443959,-1.144309,0.98332936,0.25056896,0.7201503,-1.3829863,0.96560186,0.5737711,1.2448113,-0.022352943,0.037882708,0.3308126,1.2537755,0.026287908,0.033078812,0.57351846,1.7697074,0.023629893,0.001253291,0.32843328,1.773518,0.041926872,0.00062200753,0.57810104,2.2526927,0.46607503,8.286131e-05,0.34355965,2.2406394,0.3288569,8.940244e-06,incorrect,bicep_curl
0.43145555,0.36308604,-0.6761781,0.99997413,0.6114322,0.5788798,-0.16426907,0.99977094,0.27337074,0.58172953,-0.13435785,0.999756,0.67649305,0.94237775,-0.5493434,0.869543,0.18919016,0.9469198,-0.600407,0.91642535,0.6340452,0.74319583,-1.1407607,0.9843353,0.2509827,0.71782273,-1.3761375,0.96828026,0.57394236,1.2461512,-0.02187856,0.039256644,0.33070126,1.2545255,0.025800506,0.034358747,0.5729587,1.771136,0.03372985,0.0012226409,0.3268917,1.7745858,0.040784705,0.0006110506,0.57581115,2.254401,0.48934978,8.252339e-05,0.34010068,2.2414496,0.3271426,8.8694815e-06,incorrect,bicep_curl
0.4316163,0.36434275,-0.6750437,0.99997574,0.61443067,0.59774655,-0.16369137,0.99976665,0.2725556,0.58565605,-0.1353597,0.99974847,0.6828928,0.9625738,-0.54835755,0.8658194,0.18492223,0.9465881,-0.60896057,0.90818816,0.6310588,0.7521066,-1.1114948,0.9847728,0.24601197,0.7469036,-1.3761666,0.967405,0.56820005,1.2667625,-0.020150628,0.03741169,0.32043386,1.2640978,0.024289306,0.03256156,0.55236894,1.8016307,0.025022238,0.001237856,0.30555713,1.7912202,0.01384256,0.0006000345,0.54914856,2.282422,0.43498865,8.313208e-05,0.312669,2.2597237,0.25984076,8.604095e-06,incorrect,bicep_curl
0.43198794,0.3651088,-0.67497885,0.9999754,0.6134398,0.5999921,-0.16339847,0.9997524,0.27236584,0.5861885,-0.13972291,0.999729,0.68281794,0.952669,-0.5601473,0.8644439,0.18479472,0.93259186,-0.60660505,0.9007611,0.62940776,0.7539892,-1.1624073,0.98432094,0.23764157,0.76094985,-1.3744599,0.9611491,0.5662856,1.2664357,-0.016853083,0.037778564,0.32080507,1.2637764,0.020817002,0.03236385,0.5473677,1.8011247,0.023561563,0.0014295804,0.30267814,1.7903749,-0.007725173,0.0006704695,0.54275644,2.2830539,0.40867782,9.116808e-05,0.30961627,2.2598276,0.20269692,1.0018814e-05,incorrect,bicep_curl
0.4320125,0.36627474,-0.67784154,0.99997497,0.6134841,0.6030482,-0.16430563,0.9997359,0.27231103,0.5892597,-0.1416413,0.9997157,0.68292654,0.9405859,-0.56045204,0.86044616,0.1843139,0.91990596,-0.59368855,0.89596814,0.6294234,0.7574874,-1.158348,0.98303014,0.23708007,0.763095,-1.3423101,0.9544822,0.56641966,1.2661803,-0.016913325,0.036776472,0.32209304,1.2637486,0.020855082,0.031282555,0.5484195,1.8036954,0.023656886,0.001477056,0.30427998,1.7922337,-0.0069719898,0.0006994465,0.54441726,2.288302,0.41849455,9.2071634e-05,0.31245947,2.2668488,0.22248697,1.0661961e-05,incorrect,bicep_curl
0.43202242,0.3670025,-0.6801602,0.99997365,0.61354065,0.6048615,-0.16472146,0.99971455,0.2723084,0.591182,-0.14282247,0.99970037,0.68305403,0.93269783,-0.5592032,0.85407585,0.184087,0.9124451,-0.58525527,0.8915457,0.6294563,0.7640169,-1.1538225,0.9806464,0.23655239,0.764994,-1.3324467,0.9480598,0.5665275,1.2660125,-0.017243309,0.035561267,0.32324463,1.2636601,0.021141363,0.030121645,0.5491224,1.8049741,0.023649266,0.0015270341,0.30535728,1.7934384,-0.0053780703,0.00073034444,0.5453166,2.2913597,0.4286496,9.3618924e-05,0.31424937,2.2713706,0.22999966,1.1352033e-05,incorrect,bicep_curl
0.43225235,0.3667794,-0.677903,0.999972,0.61205196,0.6136412,-0.16456424,0.99968916,0.27081615,0.6006168,-0.14790267,0.9996758,0.70389104,0.94405234,-0.5557816,0.83601934,0.17961678,0.90744954,-0.6397229,0.890482,0.6326481,0.77292806,-1.1403358,0.97737044,0.23668858,0.7621728,-1.418693,0.94766384,0.5660476,1.2768542,-0.020628093,0.03350605,0.3226765,1.2746183,0.02451009,0.02840598,0.5497242,1.8222088,0.02578431,0.0016336642,0.30579212,1.8161522,0.040053386,0.000789651,0.54552805,2.309952,0.47475344,0.00010236215,0.319406,2.2931416,0.3229825,1.1851758e-05,incorrect,bicep_curl
0.43229723,0.3667708,-0.67689216,0.99997187,0.61204994,0.6174894,-0.16185577,0.9996764,0.2693519,0.60606897,-0.14646956,0.9996488,0.70190746,0.93620676,-0.55338335,0.82469463,0.1737909,0.91307867,-0.637236,0.8877025,0.6332606,0.77536625,-1.1088039,0.9764119,0.23663971,0.7614768,-1.4115078,0.9478759,0.5662492,1.2846406,-0.02466694,0.031303238,0.32275957,1.2846485,0.028772485,0.02646227,0.5520365,1.8343233,-0.005733679,0.0015969806,0.3073194,1.8318614,0.046532433,0.00076507183,0.55181056,2.3265195,0.44500414,9.931096e-05,0.32472283,2.3088775,0.3223939,1.1199457e-05,incorrect,bicep_curl
0.43237716,0.36682025,-0.6808398,0.9999709,0.6120143,0.61828977,-0.16199142,0.9996551,0.2691716,0.60755235,-0.14999013,0.9996247,0.69795555,0.9323097,-0.5570691,0.8150464,0.17301661,0.9139399,-0.6434866,0.8849563,0.6333633,0.7756935,-1.1129366,0.97573805,0.23685797,0.76098335,-1.4114987,0.9481347,0.5662625,1.2837087,-0.024833199,0.029403917,0.3228557,1.2839589,0.028913349,0.024811918,0.55234176,1.8327162,0.0116886655,0.0015723181,0.30740958,1.8287125,0.04524983,0.0007537235,0.55195385,2.3236308,0.47844523,9.81925e-05,0.32653674,2.3052392,0.32620415,1.08363465e-05,incorrect,bicep_curl
0.4323759,0.36682123,-0.6985642,0.99996614,0.6120458,0.6180402,-0.16297792,0.99962825,0.2689851,0.609112,-0.15409762,0.9996157,0.69524086,0.92204034,-0.55573934,0.80894256,0.17243807,0.9156971,-0.64109254,0.88832694,0.6334713,0.7792923,-1.1411446,0.9726095,0.237102,0.7606253,-1.4287698,0.950673,0.56630486,1.2829343,-0.026407678,0.027847292,0.32288754,1.2836221,0.03039847,0.023579963,0.5532217,1.8308105,0.0131225735,0.0015427456,0.30767673,1.8267066,0.043801002,0.0007435411,0.55314547,2.3223486,0.4924941,9.645935e-05,0.32737228,2.3038294,0.3364306,1.0607386e-05,incorrect,bicep_curl
0.4326685,0.3668761,-0.6747118,0.9999681,0.6125776,0.61765754,-0.1634357,0.99963826,0.26941684,0.60890806,-0.13522664,0.9996084,0.6898527,0.9397843,-0.5164856,0.80433077,0.17464694,0.91882193,-0.55622035,0.8787192,0.63145465,0.7791172,-1.010786,0.9737471,0.23685248,0.7734999,-1.2815491,0.94615805,0.5659987,1.282394,-0.026370171,0.027004365,0.3227544,1.2824817,0.030364547,0.022645721,0.5510068,1.8302623,0.013084611,0.0015143756,0.3074497,1.823682,0.041838065,0.00071638083,0.54891956,2.3204608,0.46781078,9.383075e-05,0.32402816,2.2968938,0.30932206,1.0053498e-05,incorrect,bicep_curl
0.43267417,0.36699668,-0.6741739,0.99996966,0.6149298,0.61650103,-0.16374753,0.9996551,0.27019018,0.608825,-0.12597945,0.9996213,0.68822575,0.9474576,-0.51780427,0.8108212,0.17533273,0.92526245,-0.5673906,0.8806756,0.6319568,0.7809144,-1.0464549,0.97521037,0.23747703,0.77222127,-1.3135493,0.9479752,0.5685168,1.2819294,-0.027431984,0.027967513,0.3258497,1.282071,0.031415977,0.023315124,0.55396473,1.828407,0.014327325,0.001524259,0.30833846,1.8216289,0.04155108,0.00071304414,0.5499139,2.316022,0.4665216,9.4662355e-05,0.32409224,2.2899797,0.30897716,1.0042144e-05,incorrect,bicep_curl
0.4328126,0.36744967,-0.67695326,0.999971,0.6156531,0.61433464,-0.16369586,0.99967253,0.27019078,0.6070069,-0.12652628,0.9996424,0.6868266,0.9538909,-0.5206567,0.82194906,0.17443271,0.9372418,-0.574556,0.8868221,0.63209933,0.77837676,-1.0586556,0.97715414,0.24282345,0.7618336,-1.3271196,0.9521343,0.5699024,1.2777027,-0.024138682,0.030465769,0.32636985,1.2801993,0.027907297,0.025386851,0.5553256,1.8148844,0.015990272,0.0015626503,0.30939433,1.8097209,0.024437275,0.00072761805,0.5535121,2.2957108,0.46099788,0.000104116516,0.32520226,2.2751093,0.28711084,1.0797794e-05,incorrect,bicep_curl
